GEO_ID,State,County,POPESTIMATE2019,Est. Med HH Income (2018 Dollars),Margin of Error,Lat,Lng
0500000US33005,New Hampshire,Cheshire County,76085,63057,2005,42.9259375,-72.236379
0500000US33007,New Hampshire,Coos County,31563,45696,1727,44.7288907,-71.27872669999999
0500000US33009,New Hampshire,Grafton County,89886,63153,2580,43.9087929,-71.825994
0500000US33011,New Hampshire,Hillsborough County,417025,78655,1474,42.83347939999999,-71.6673352
0500000US33013,New Hampshire,Merrimack County,151391,72478,1697,43.2844846,-71.6673352
0500000US33015,New Hampshire,Rockingham County,309769,90429,1616,42.9931261,-71.0497768
0500000US33017,New Hampshire,Strafford County,130633,70650,2218,43.238329,-71.0236044
0500000US33019,New Hampshire,Sullivan County,43146,60780,3145,43.3770392,-72.236379
0500000US34001,New Jersey,Atlantic County,263670,59989,1631,39.5333379,-74.6868815
0500000US34003,New Jersey,Bergen County,932202,95837,998,40.9262762,-74.07701
0500000US34005,New Jersey,Burlington County,445349,84992,1319,39.8558488,-74.6868815
0500000US34007,New Jersey,Camden County,506471,67118,1282,39.8592439,-75.0143824
0500000US34009,New Jersey,Cape May County,92039,63690,1641,39.105884,-74.8273184
0500000US34011,New Jersey,Cumberland County,149527,52593,1718,39.2587106,-75.06111469999999
0500000US34013,New Jersey,Essex County,798975,59302,1069,40.7947466,-74.2648829
0500000US34015,New Jersey,Gloucester County,291636,85160,1401,39.7103023,-75.1078332
0500000US34017,New Jersey,Hudson County,672391,66289,1155,40.7453199,-74.05351259999999
0500000US34019,New Jersey,Hunterdon County,124371,112535,2409,40.56695149999999,-74.92087719999999
0500000US34021,New Jersey,Mercer County,367430,79990,1403,40.3028533,-74.7337069
0500000US34023,New Jersey,Middlesex County,825062,85954,1082,40.4111363,-74.35874729999999
0500000US34025,New Jersey,Monmouth County,618795,95699,1134,40.2589455,-74.12399599999999
0500000US34027,New Jersey,Morris County,491845,111316,1509,40.8336038,-74.54632819999999
0500000US34029,New Jersey,Ocean County,607186,68021,975,39.9652553,-74.3118212
0500000US34031,New Jersey,Passaic County,501826,66476,1349,41.1231647,-74.35874729999999
0500000US34033,New Jersey,Salem County,62385,64309,2830,39.5848777,-75.3878525
0500000US34035,New Jersey,Somerset County,328934,111772,1996,40.5292099,-74.64004320000001
0500000US34037,New Jersey,Sussex County,140488,90520,2106,41.1288481,-74.6868815
0500000US34039,New Jersey,Union County,556341,77095,1577,40.6595001,-74.2883536
0500000US34041,New Jersey,Warren County,105267,78145,1882,40.8841854,-74.92087719999999
0500000US35001,New Mexico,Bernalillo County,679121,51643,692,35.0177854,-106.6291304
0500000US35003,New Mexico,Catron County,3527,42480,6192,34.1515173,-108.4276047
0500000US35005,New Mexico,Chaves County,64615,43197,1797,33.4757392,-104.4723301
0500000US35006,New Mexico,Cibola County,26675,37368,3303,35.0947557,-107.8583868
0500000US35007,New Mexico,Colfax County,11941,33783,4196,36.5799757,-104.4723301
0500000US35009,New Mexico,Curry County,48954,46182,2612,34.5751567,-103.2663479
0500000US35011,New Mexico,De Baca County,1748,31028,6138,34.2734196,-104.3791912
0500000US35015,New Mexico,Eddy County,58460,62982,3186,32.4170622,-104.4723301
0500000US35017,New Mexico,Grant County,26998,37880,4254,32.9690805,-108.2377519
0500000US35019,New Mexico,Guadalupe County,4300,24085,4362,34.8235801,-104.8454619
0500000US35021,New Mexico,Harding County,625,30875,4943,35.8925537,-103.8216261
0500000US35023,New Mexico,Hidalgo County,4198,36339,12114,31.93552,-108.7125791
0500000US35025,New Mexico,Lea County,71070,59797,2304,32.8968816,-103.3587288
0500000US35027,New Mexico,Lincoln County,19572,42267,6929,33.8853309,-105.4068079
0500000US35028,New Mexico,Los Alamos County,19369,115248,7220,35.84962489999999,-106.3228338
0500000US35029,New Mexico,Luna County,23709,27377,1797,32.3259122,-107.8583868
0500000US35031,New Mexico,McKinley County,71367,31674,1548,35.71524720000001,-108.2377519
0500000US35033,New Mexico,Mora County,4521,26968,5927,35.9742154,-105.3300508
0500000US35035,New Mexico,Otero County,67490,42752,2422,32.6341716,-105.5943388
0500000US35037,New Mexico,Quay County,8253,27075,1630,34.9569924,-103.7289167
0500000US35039,New Mexico,Rio Arriba County,38921,,,36.6162892,-106.7234639
0500000US35041,New Mexico,Roosevelt County,18500,40775,5000,33.9538388,-103.3587288
0500000US35043,New Mexico,Sandoval County,146748,59420,1750,35.6020667,-106.7234639
0500000US35045,New Mexico,San Juan County,123958,50582,1564,36.3882439,-108.2377519
0500000US35047,New Mexico,San Miguel County,27277,31660,1787,35.5117793,-104.8454619
0500000US35049,New Mexico,Santa Fe County,150358,59192,1499,35.3653705,-105.9699878
0500000US35051,New Mexico,Sierra County,10791,30451,2520,33.13459600000001,-107.1011931
0500000US35053,New Mexico,Socorro County,16637,36146,4461,33.8837087,-106.7234639
0500000US35055,New Mexico,Taos County,32723,36758,2641,36.4358718,-105.5943388
0500000US35057,New Mexico,Torrance County,15461,37218,4750,34.6784317,-105.9699878
0500000US35059,New Mexico,Union County,4059,37936,4381,36.37243340000001,-103.3587288
0500000US35061,New Mexico,Valencia County,76688,45084,2429,34.6743674,-106.6291304
0500000US36001,New York,Albany County,305506,64535,1279,42.57567969999999,-73.93598209999999
0500000US36003,New York,Allegany County,46091,47033,1420,42.3129816,-78.0195387
0500000US36005,New York,Bronx County,1418207,38085,525,40.8447819,-73.8648268
0500000US36007,New York,Broome County,190488,50859,1227,42.1791865,-75.8533954
0500000US36009,New York,Cattaraugus County,76117,47240,1386,42.2318132,-78.74762079999999
0500000US36011,New York,Cayuga County,76576,56579,1673,42.7655231,-76.5488232
0500000US36013,New York,Chautauqua County,126903,45332,1182,42.2312829,-79.560344
0500000US36015,New York,Chemung County,83456,53299,1328,42.1362071,-76.7798172
0500000US36017,New York,Chenango County,47207,50595,1427,42.4972314,-75.62080879999999
0500000US36019,New York,Clinton County,80485,55178,2165,44.7904203,-73.6005824
0500000US36021,New York,Columbia County,59461,63032,2254,42.3678759,-73.55941279999999
0500000US36023,New York,Cortland County,47581,54489,1872,42.5440918,-75.9927652
0500000US36025,New York,Delaware County,44135,48827,1720,42.2452081,-74.8741045
0500000US36027,New York,Dutchess County,294218,78028,1324,41.7784372,-73.7477857
0500000US36029,New York,Erie County,918702,55673,604,42.9023958,-78.8661589
0500000US36031,New York,Essex County,36885,56196,2091,44.0107408,-73.9507728
0500000US36033,New York,Franklin County,50022,51696,2339,44.5926135,-74.3387798
0500000US36035,New York,Fulton County,53383,50248,1597,43.1118737,-74.4994517
0500000US36037,New York,Genesee County,57280,59338,2493,42.9837843,-78.1564432
0500000US36039,New York,Greene County,47188,53617,2813,42.2957321,-74.12399599999999
0500000US36041,New York,Hamilton County,4416,57552,2633,43.4764406,-74.4056612
0500000US36043,New York,Herkimer County,61319,51862,2041,43.1630587,-74.8741045
0500000US36045,New York,Jefferson County,109834,52268,1528,44.0607421,-75.9927652
0500000US36047,New York,Kings County,2559903,56015,536,40.6781784,-73.9441579
0500000US36049,New York,Lewis County,26296,52380,1891,43.840112,-75.4344727
0500000US36051,New York,Livingston County,62914,56071,1875,42.7576923,-77.8367282
0500000US36053,New York,Madison County,70941,60228,1612,42.98059749999999,-75.8069082
0500000US36055,New York,Monroe County,741770,57479,734,43.2841246,-77.7452081
0500000US36057,New York,Montgomery County,49221,45837,2770,42.915521,-74.4525627
0500000US36059,New York,Nassau County,1356924,111240,1180,40.6546145,-73.55941279999999
0500000US36061,New York,New York County,1628706,82459,951,40.7830603,-73.9712488
0500000US36063,New York,Niagara County,209281,54085,1268,43.3119496,-78.74762079999999
0500000US36065,New York,Oneida County,228671,53844,871,43.2371798,-75.4344727
0500000US36067,New York,Onondaga County,460528,59225,834,43.026819,-76.17837390000001
0500000US36069,New York,Ontario County,109777,63359,1753,42.85098379999999,-77.2864879
0500000US36071,New York,Orange County,384940,76716,1429,41.3911653,-74.3118212
0500000US36073,New York,Orleans County,40352,51843,2175,43.4088624,-78.2020387
0500000US36075,New York,Oswego County,117124,53597,1386,43.482533,-76.17837390000001
0500000US36077,New York,Otsego County,59493,53121,1287,42.5779779,-75.06111469999999
0500000US36079,New York,Putnam County,98320,102186,2501,41.4351069,-73.7948516
0500000US36081,New York,Queens County,2253858,64987,663,40.7282239,-73.7948516
0500000US36083,New York,Rensselaer County,158714,65851,1775,42.673664,-73.55941279999999
0500000US36085,New York,Richmond County,476143,79267,1450,40.5795317,-74.1502007
0500000US36087,New York,Rockland County,325789,91108,2046,41.1489458,-73.98300290000002
0500000US36089,New York,St. Lawrence County,107740,49305,1513,44.4473142,-74.930206
0500000US36091,New York,Saratoga County,229863,80839,1798,43.0324245,-73.93598209999999
0500000US36093,New York,Schenectady County,155299,63785,1727,42.8493445,-73.98300290000002
0500000US36095,New York,Schoharie County,30999,53989,2361,42.65503349999999,-74.4994517
0500000US36097,New York,Schuyler County,17807,51479,3128,42.3796425,-76.8720961
0500000US36099,New York,Seneca County,34016,54695,2055,42.7651891,-76.8720961
0500000US36101,New York,Steuben County,95379,51789,1417,42.321027,-77.3783789
0500000US36103,New York,Suffolk County,1476601,96675,887,40.9848784,-72.61511689999999
0500000US36105,New York,Sullivan County,75432,56256,2896,41.6897493,-74.7805192
0500000US36107,New York,Tioga County,48203,60736,1624,42.1256317,-76.3637285
0500000US36109,New York,Tompkins County,102180,58743,1600,42.4575747,-76.5488232
0500000US36111,New York,Ulster County,177573,63348,1313,41.8586493,-74.3118212
0500000US36113,New York,Warren County,63944,59813,2104,43.6078891,-73.7477857
0500000US36115,New York,Washington County,61204,54114,2455,43.2519472,-73.37086959999999
0500000US36117,New York,Wayne County,89918,55765,1620,43.2020024,-77.010385
0500000US36119,New York,Westchester County,967506,92758,1422,41.1220194,-73.7948516
0500000US36121,New York,Wyoming County,39859,57914,1921,42.64205200000001,-78.2020387
0500000US36123,New York,Yates County,24913,54343,3383,42.64308459999999,-77.1485163
0500000US37001,North Carolina,Alamance County,169509,45735,1314,36.0117388,-79.4253776
0500000US37003,North Carolina,Alexander County,37497,44961,2585,35.8974199,-81.20781640000001
0500000US37005,North Carolina,Alleghany County,11137,37558,3137,36.4940839,-81.1196075
0500000US37007,North Carolina,Anson County,24446,39126,3577,34.9054732,-80.1875065
0500000US37009,North Carolina,Ashe County,27203,40978,2399,36.4339674,-81.47183869999999
0500000US37011,North Carolina,Avery County,17557,38134,3206,36.1198414,-81.909826
0500000US37013,North Carolina,Beaufort County,46994,43688,3421,35.4613504,-76.91820969999999
0500000US37015,North Carolina,Bertie County,18947,33143,2320,36.0245185,-76.964306
0500000US37017,North Carolina,Bladen County,32722,32378,2131,34.5882404,-78.5660852
0500000US37019,North Carolina,Brunswick County,142820,54406,1519,34.0275398,-78.2020387
0500000US37021,North Carolina,Buncombe County,261191,50668,931,35.59313770000001,-82.4752757
0500000US37023,North Carolina,Burke County,90485,42516,2114,35.7616931,-81.73494199999999
0500000US37025,North Carolina,Cabarrus County,216453,64174,1421,35.4168123,-80.5882803
0500000US37027,North Carolina,Caldwell County,82178,42072,1519,35.9227448,-81.5596427
0500000US37029,North Carolina,Camden County,10867,63349,7120,36.2600564,-76.0391909
0500000US37031,North Carolina,Carteret County,69473,54428,1755,34.9019263,-76.5488232
0500000US37033,North Carolina,Caswell County,22604,43961,2480,36.3860217,-79.29021329999999
0500000US37035,North Carolina,Catawba County,159551,51157,1315,35.6840748,-81.2518833
0500000US37037,North Carolina,Chatham County,74470,63531,2312,35.7211289,-79.17806999999999
0500000US37039,North Carolina,Cherokee County,28612,40294,2205,35.1134803,-84.05902900000001
0500000US37041,North Carolina,Chowan County,13943,42621,4428,36.1354131,-76.6181655
0500000US37043,North Carolina,Clay County,11231,38801,3790,35.0964003,-83.7199136
0500000US37045,North Carolina,Cleveland County,97947,40393,1428,35.361354,-81.6035062
0500000US37047,North Carolina,Columbus County,55508,36398,1624,34.2548658,-78.74762079999999
0500000US37049,North Carolina,Craven County,102139,50870,1421,35.0877672,-77.0564464
0500000US37051,North Carolina,Cumberland County,335509,45716,849,34.9542604,-78.74762079999999
0500000US37053,North Carolina,Currituck County,27763,66284,5849,36.4189826,-75.94632399999999
0500000US37055,North Carolina,Dare County,37009,58012,2668,35.6549619,-75.62080879999999
0500000US37057,North Carolina,Davidson County,167609,47271,1366,35.7748479,-80.1875065
0500000US37059,North Carolina,Davie County,42846,57611,2774,35.9367033,-80.5882803
0500000US37061,North Carolina,Duplin County,58741,38850,1991,34.8840095,-78.0195387
0500000US37063,North Carolina,Durham County,321488,58190,1715,36.0221805,-78.9031279
0500000US37065,North Carolina,Edgecombe County,51472,35516,2473,35.8840053,-77.6536125
0500000US37067,North Carolina,Forsyth County,382295,50128,1062,36.1200003,-80.1875065
0500000US37069,North Carolina,Franklin County,69685,53175,2666,36.0741417,-78.2426748
0500000US37071,North Carolina,Gaston County,224529,49384,1207,35.2895651,-81.20781640000001
0500000US37073,North Carolina,Gates County,11562,52205,3839,36.4202077,-76.6874701
0500000US37075,North Carolina,Graham County,8441,36525,4626,35.3634623,-83.804868
0500000US37077,North Carolina,Granville County,60443,55628,2587,36.2799451,-78.6114999
0500000US37079,North Carolina,Greene County,21069,38306,2926,35.5013936,-77.69941969999999
0500000US37081,North Carolina,Guilford County,537174,51072,751,36.0899873,-79.8296743
0500000US37083,North Carolina,Halifax County,50010,34251,1435,36.2646764,-77.6077865
0500000US37085,North Carolina,Harnett County,135976,51630,1150,35.35786480000001,-78.8835548
0500000US37087,North Carolina,Haywood County,62317,49800,2357,35.624394,-82.99316069999999
0500000US37089,North Carolina,Henderson County,117417,52815,1580,35.3725873,-82.4319405
0500000US37091,North Carolina,Hertford County,23677,37005,3646,36.3761772,-77.0564464
0500000US37093,North Carolina,Hoke County,55234,47535,2214,35.0432488,-79.24511489999999
0500000US37095,North Carolina,Hyde County,4937,45466,10722,35.3777712,-76.17837390000001
0500000US37097,North Carolina,Iredell County,181806,58198,1577,35.8310501,-80.89865019999999
0500000US37099,North Carolina,Jackson County,43938,44028,2589,35.3265409,-83.12200740000002
0500000US37101,North Carolina,Johnston County,209339,56842,1774,35.4403514,-78.3842227
0500000US37103,North Carolina,Jones County,9419,36892,7327,35.0306293,-77.3324425
0500000US37105,North Carolina,Lee County,61779,48873,2218,35.4693744,-79.1548533
0500000US37107,North Carolina,Lenoir County,55949,38387,2001,35.2326725,-77.6077865
0500000US37109,North Carolina,Lincoln County,86111,53318,1752,35.4637028,-81.20781640000001
0500000US37111,North Carolina,McDowell County,45756,40913,1929,35.6984405,-82.08429009999999
0500000US37113,North Carolina,Macon County,35858,43597,1595,35.1197519,-83.33618799999999
0500000US37115,North Carolina,Madison County,21755,42410,2842,35.8237518,-82.6915429
0500000US37117,North Carolina,Martin County,22440,39205,3161,35.8733053,-77.1485163
0500000US37119,North Carolina,Mecklenburg County,1110356,64312,601,35.2632655,-80.8543847
0500000US37121,North Carolina,Mitchell County,14964,44186,2448,36.0277763,-82.1496049
0500000US37123,North Carolina,Montgomery County,27173,42346,3473,35.3587922,-79.87448359999999
0500000US37125,North Carolina,Moore County,100880,57899,2155,35.3674493,-79.4703885
0500000US37127,North Carolina,Nash County,94298,48362,1981,35.9597948,-77.973865
0500000US37129,North Carolina,New Hanover County,234473,52716,1333,34.2154913,-77.88245959999999
0500000US37131,North Carolina,Northampton County,19483,35499,1596,36.4159635,-77.4242972
0500000US37133,North Carolina,Onslow County,197938,49491,1299,34.6540094,-77.4701972
0500000US37135,North Carolina,Orange County,148476,68211,3011,36.0263022,-79.1096901
0500000US37137,North Carolina,Pamlico County,12726,44947,3393,35.1337865,-76.6874701
0500000US37139,North Carolina,Pasquotank County,39824,48279,1414,36.2927068,-76.317414
0500000US37141,North Carolina,Pender County,63060,52989,2271,34.5170729,-77.8367282
0500000US37143,North Carolina,Perquimans County,13463,45915,2565,36.1329763,-76.4100267
0500000US37145,North Carolina,Person County,39490,48811,2286,36.3528221,-78.9288242
0500000US37147,North Carolina,Pitt County,180742,44315,1147,35.5589221,-77.4242972
0500000US37149,North Carolina,Polk County,20724,48834,3403,35.2686842,-82.1713632
0500000US37151,North Carolina,Randolph County,143667,45006,1400,35.7449531,-79.8296743
0500000US37153,North Carolina,Richmond County,44829,36091,2225,35.003045,-79.7848422
0500000US37155,North Carolina,Robeson County,130625,33679,951,34.6383858,-79.1096901
0500000US37157,North Carolina,Rockingham County,91010,42490,1658,36.4335041,-79.8296743
0500000US37159,North Carolina,Rowan County,142088,48667,1598,35.6303455,-80.54384499999999
0500000US37161,North Carolina,Rutherford County,67029,40347,2043,35.4258737,-81.909826
0500000US37163,North Carolina,Sampson County,63531,39068,1998,34.9197548,-78.3842227
0500000US37165,North Carolina,Scotland County,34823,35617,2203,34.8451203,-79.4703885
0500000US37167,North Carolina,Stanly County,62806,49590,1817,35.30145540000001,-80.23213129999999
0500000US37169,North Carolina,Stokes County,45591,46169,2190,36.4244396,-80.23213129999999
0500000US37171,North Carolina,Surry County,71783,41068,1401,36.3743453,-80.6770787
0500000US37173,North Carolina,Swain County,14271,36773,2227,35.4328955,-83.46435509999999
0500000US37175,North Carolina,Transylvania County,34385,46629,3483,35.2190534,-82.7778579
0500000US37177,North Carolina,Tyrrell County,4016,35472,9108,35.8925537,-76.17837390000001
0500000US37179,North Carolina,Union County,239859,75397,1287,34.9338651,-80.54384499999999
0500000US37181,North Carolina,Vance County,44535,37282,2841,36.3479057,-78.4297187
0500000US37183,North Carolina,Wake County,1111761,76956,845,35.8031909,-78.5660852
0500000US37185,North Carolina,Warren County,19731,35962,2370,36.4352131,-78.0195387
0500000US37187,North Carolina,Washington County,11580,35512,3540,35.8120333,-76.5950555
0500000US37189,North Carolina,Watauga County,56177,45268,2359,36.1941825,-81.73494199999999
0500000US37191,North Carolina,Wayne County,123131,42192,1443,35.3565499,-77.973865
0500000US37193,North Carolina,Wilkes County,68412,40829,2647,36.202858,-81.2518833
0500000US37195,North Carolina,Wilson County,81801,42850,1379,35.6925497,-77.88245959999999
0500000US37197,North Carolina,Yadkin County,37667,42876,2069,36.2023597,-80.6770787
0500000US37199,North Carolina,Yancey County,18069,39888,3177,35.888897,-82.34518899999999
0500000US38001,North Dakota,Adams County,2216,54875,5713,46.0594591,-102.5179098
0500000US38003,North Dakota,Barnes County,10415,57064,5355,46.926176,-98.12223379999999
0500000US38005,North Dakota,Benson County,6832,44313,1973,48.088634,-99.4648442
0500000US38007,North Dakota,Billings County,928,92604,36319,47.0560305,-103.3906121
0500000US38009,North Dakota,Bottineau County,6282,59882,4430,48.7820733,-100.7486336
0500000US38011,North Dakota,Bowman County,3024,65063,4431,46.0945462,-103.556038
0500000US38013,North Dakota,Burke County,2115,74931,4976,48.7704377,-102.4633691
0500000US38015,North Dakota,Burleigh County,95626,69719,2310,47.0448552,-100.5049676
0500000US38017,North Dakota,Cass County,181923,62031,2342,47.071168,-97.12155790000001
0500000US38019,North Dakota,Cavalier County,3762,67591,5102,48.8103752,-98.47811060000001
0500000US38021,North Dakota,Dickey County,4872,60918,5496,46.1265285,-98.4554399
0500000US38023,North Dakota,Divide County,2264,60074,11328,48.80561540000001,-103.582951
0500000US38025,North Dakota,Dunn County,4424,70500,12067,47.2121625,-102.72602
0500000US38027,North Dakota,Eddy County,2287,51563,9324,47.6963964,-98.88718159999999
0500000US38029,North Dakota,Emmons County,3241,51029,4763,46.2061318,-100.2953039
0500000US38031,North Dakota,Foster County,3210,60613,5052,47.4991972,-98.874618
0500000US38033,North Dakota,Golden Valley County,1761,56087,7093,47.0077031,-103.7914154
0500000US38035,North Dakota,Grand Forks County,69451,51951,1837,48.0037819,-97.35945249999999
0500000US38037,North Dakota,Grant County,2274,50962,5972,46.3951108,-101.5535564
0500000US38039,North Dakota,Griggs County,2231,52794,4901,47.3876664,-98.25542949999999
0500000US38041,North Dakota,Hettinger County,2499,56761,5735,46.3771987,-102.4557007
0500000US38043,North Dakota,Kidder County,2480,57734,7633,46.8766313,-99.7506856
0500000US38045,North Dakota,LaMoure County,4046,59426,6556,46.4284976,-98.54579509999999
0500000US38047,North Dakota,Logan County,1850,58144,5397,46.5056729,-99.5270202
0500000US38049,North Dakota,McHenry County,5745,62637,4321,48.38146709999999,-100.7008406
0500000US38051,North Dakota,McIntosh County,2497,50739,5013,46.054323,-99.376592
0500000US38053,North Dakota,McKenzie County,15024,80732,5175,47.7714179,-103.4122495
0500000US38055,North Dakota,McLean County,9450,65648,3173,47.6185079,-101.131122
0500000US38057,North Dakota,Mercer County,8187,79890,6265,47.385292,-101.8628783
0500000US38059,North Dakota,Morton County,31364,67584,4161,46.6683872,-101.1621736
0500000US38061,North Dakota,Mountrail County,10545,70678,3909,48.2169859,-102.326433
0500000US38063,North Dakota,Nelson County,2879,48798,7261,47.9519514,-98.1259898
0500000US38065,North Dakota,Oliver County,1959,68333,15106,47.1217918,-101.342985
0500000US38067,North Dakota,Pembina County,6801,64962,3462,48.7199939,-97.44879639999999
0500000US38069,North Dakota,Pierce County,3975,48802,10837,48.0379438,-100.0575335
0500000US38071,North Dakota,Ramsey County,11519,57313,4762,48.3076017,-98.7287191
0500000US38073,North Dakota,Ransom County,5218,61810,3963,46.4937656,-97.6257919
0500000US38075,North Dakota,Renville County,2327,68182,4577,48.8582263,-101.6334298
0500000US38077,North Dakota,Richland County,16177,61990,3937,46.1546779,-96.89586560000001
0500000US38079,North Dakota,Rolette County,14176,39884,2915,48.6981517,-99.87911659999999
0500000US38081,North Dakota,Sargent County,3898,67200,6337,46.1089195,-97.61524179999999
0500000US38083,North Dakota,Sheridan County,1315,49261,5345,47.5391971,-100.2844016
0500000US38085,North Dakota,Sioux County,4230,40862,3441,46.0512004,-101.1175392
0500000US38087,North Dakota,Slope County,750,63942,6702,46.4129398,-103.5021012
0500000US38089,North Dakota,Stark County,31489,75708,4591,46.8250004,-102.6554727
0500000US38091,North Dakota,Steele County,1890,65848,4743,47.4272265,-97.688456
0500000US38093,North Dakota,Stutsman County,20704,57642,2929,46.939184,-98.99091390000001
0500000US38095,North Dakota,Towner County,2189,53696,5581,48.7485974,-99.2761104
0500000US38097,North Dakota,Traill County,8036,62870,2736,47.4636775,-97.1256368
0500000US38099,North Dakota,Walsh County,10641,54414,2192,48.3777874,-97.75288719999999
0500000US38101,North Dakota,Ward County,67641,67753,2240,48.21474509999999,-101.5805256
0500000US38103,North Dakota,Wells County,3834,57989,4204,47.5217126,-99.57518449999999
0500000US38105,North Dakota,Williams County,37589,86575,8091,48.432044,-103.2923954
0500000US39001,Ohio,Adams County,27698,36894,3386,38.8907822,-83.5070203
0500000US39003,Ohio,Allen County,102351,50552,1657,40.769946,-84.14351359999999
0500000US39005,Ohio,Ashland County,53484,52730,2111,40.9435588,-82.3017728
0500000US39007,Ohio,Ashtabula County,97241,44823,1563,41.9396982,-80.7214417
0500000US39009,Ohio,Athens County,65327,37778,3027,39.30303079999999,-82.12783999999999
0500000US39011,Ohio,Auglaize County,45656,61758,1899,40.5781556,-84.3542049
0500000US39013,Ohio,Belmont County,67006,49361,2020,40.0325848,-80.89865019999999
0500000US39015,Ohio,Brown County,43432,52356,2501,38.9092089,-83.8473015
0500000US39017,Ohio,Butler County,383134,63358,875,39.440463,-84.5222189
0500000US39019,Ohio,Carroll County,26914,52394,3269,40.5328331,-81.0754657
0500000US39021,Ohio,Champaign County,38885,57103,2180,40.10258169999999,-83.804868
0500000US39023,Ohio,Clark County,134083,48502,1315,39.8912092,-83.67739279999999
0500000US39025,Ohio,Clermont County,206428,64822,1437,39.0928449,-84.1857115
0500000US39027,Ohio,Clinton County,41968,51354,2321,39.4067432,-83.8473015
0500000US39029,Ohio,Columbiana County,101883,46306,1282,40.7902581,-80.7657804
0500000US39031,Ohio,Coshocton County,36600,44491,1998,40.27358230000001,-81.9534815
0500000US39033,Ohio,Crawford County,41494,42892,1604,40.8268068,-82.99316069999999
0500000US39035,Ohio,Cuyahoga County,1235072,48435,473,41.433923,-81.67582
0500000US39037,Ohio,Darke County,51113,52691,1888,40.1056572,-84.68974949999999
0500000US39039,Ohio,Defiance County,38087,57665,1949,41.3491725,-84.4802606
0500000US39041,Ohio,Delaware County,209177,104322,2210,40.3033098,-83.03613759999999
0500000US39043,Ohio,Erie County,74266,52270,2065,41.4349882,-82.4752757
0500000US39045,Ohio,Fairfield County,157574,66175,1686,39.830506,-82.6483442
0500000US39047,Ohio,Fayette County,28525,46478,2496,39.5919809,-83.46435509999999
0500000US39049,Ohio,Franklin County,1316756,58762,635,40.0154745,-82.99316069999999
0500000US39051,Ohio,Fulton County,42126,60231,1714,41.5719341,-84.14351359999999
0500000US39053,Ohio,Gallia County,29898,42113,2765,38.8619254,-82.34518899999999
0500000US39055,Ohio,Geauga County,93649,79956,2923,41.4641521,-81.20781640000001
0500000US39057,Ohio,Greene County,168937,67109,1554,39.697399,-83.8897057
0500000US39059,Ohio,Guernsey County,38875,43975,2042,40.0731129,-81.42789839999999
0500000US39061,Ohio,Hamilton County,817473,54976,676,39.2355447,-84.56414699999999
0500000US39063,Ohio,Hancock County,75783,55644,1981,41.0273131,-83.67739279999999
0500000US39065,Ohio,Hardin County,31365,48773,1658,40.704961,-83.67739279999999
0500000US39067,Ohio,Harrison County,15040,48462,2748,40.3340479,-81.1196075
0500000US39069,Ohio,Henry County,27006,59083,2965,41.3659897,-84.01674229999999
0500000US39071,Ohio,Highland County,43161,43297,2828,39.2228606,-83.5070203
0500000US39073,Ohio,Hocking County,28264,50000,2367,39.4909358,-82.4752757
0500000US39075,Ohio,Holmes County,43960,62111,2631,40.5540928,-81.909826
0500000US39077,Ohio,Huron County,58266,51559,1719,41.1266687,-82.6483442
0500000US39079,Ohio,Jackson County,32413,45340,2441,39.0060382,-82.6483442
0500000US39081,Ohio,Jefferson County,65325,44819,1519,40.38717219999999,-80.7657804
0500000US39083,Ohio,Knox County,62322,55131,1985,40.459564,-82.3017728
0500000US39085,Ohio,Lake County,230149,63475,887,41.981532,-81.2518833
0500000US39087,Ohio,Lawrence County,59463,44372,2367,38.6232686,-82.5185837
0500000US39089,Ohio,Licking County,176862,62715,2014,40.1460895,-82.4752757
0500000US39091,Ohio,Logan County,45672,55150,1796,40.38996789999999,-83.8473015
0500000US39093,Ohio,Lorain County,309833,56965,1012,41.4116881,-82.12783999999999
0500000US39095,Ohio,Lucas County,428348,46924,913,41.6894388,-83.3789389
0500000US39097,Ohio,Madison County,44731,65264,1891,39.9154985,-83.3789389
0500000US39099,Ohio,Mahoning County,228683,44682,915,40.9871753,-80.7214417
0500000US39101,Ohio,Marion County,65093,45464,2223,40.5518645,-83.12200740000002
0500000US39103,Ohio,Medina County,179746,74243,1675,41.080133,-81.9534815
0500000US39105,Ohio,Meigs County,22907,43591,3395,39.0874307,-81.9971108
0500000US39107,Ohio,Mercer County,41172,59417,2186,40.59405479999999,-84.68974949999999
0500000US39109,Ohio,Miami County,106987,57544,1874,40.081473,-84.1857115
0500000US39111,Ohio,Monroe County,13654,43956,2265,39.7199038,-81.0754657
0500000US39113,Ohio,Montgomery County,531687,49314,676,39.7620028,-84.3542049
0500000US39115,Ohio,Morgan County,14508,41731,3455,39.6521907,-81.8224362
0500000US39117,Ohio,Morrow County,35328,56010,3135,40.5303751,-82.8007993
0500000US39119,Ohio,Muskingum County,86215,45276,1771,39.9478393,-81.9534815
0500000US39121,Ohio,Noble County,14424,47456,7439,39.7465639,-81.42789839999999
0500000US39123,Ohio,Ottawa County,40525,57918,2484,41.6268435,-82.99316069999999
0500000US39125,Ohio,Paulding County,18672,51933,2614,41.0783882,-84.68974949999999
0500000US39127,Ohio,Perry County,36134,48811,2401,39.7641353,-82.25832969999999
0500000US39129,Ohio,Pickaway County,58457,62214,2959,39.687828,-82.99316069999999
